"condition_id"                                                       ,"question_id"                                                        ,"question"                                                                                                                          ,"description"                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       ,"market_slug"                                                                                                      ,"category" ,"active" ,"closed" ,"archived" ,"accepting_orders" ,"accepting_order_timestamp" ,"enable_order_book" ,"minimum_order_size" ,"minimum_tick_size" ,"min_incentive_size" ,"max_incentive_spread" ,"maker_base_fee" ,"taker_base_fee" ,"end_date_iso"         ,"game_start_time"      ,"seconds_delay" ,"fpmm"                                       ,"icon"                                                                                                                                                                      ,"image"                                                                                                                                                                     ,"neg_risk" ,"neg_risk_market_id"                                                 ,"neg_risk_request_id"                                                ,"is_50_50_outcome" ,"token_0_id"                                                                     ,"token_0_outcome"        ,"token_0_price" ,"token_0_winner" ,"token_1_id"                                                                     ,"token_1_outcome"      ,"token_1_price" ,"token_1_winner" ,"rewards_rates"                                                                                ,"rewards_min_size" ,"rewards_max_spread" ,"notifications_enabled" ,"tags"
"0x47aa82bc10dfc85e39d34a7ede15bd45df27fb4d3112f3bce59aaf139a0fbf8f" ,"0x8187aa7a35d4a981b41876ed04b112ce127567728545461dcbbe932e4da8ee02" ,"Will Bloc Québécois win the second most seats in the next Canadian election?"                                                      ,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament. This market will resolve to """"Yes"""" if Bloc Québécois wins the second most seats in the House of Commons as a result of the next Canadian general election. If voting in the next Canadian general election does not occur by December 31, 2025, this market will resolve to """"No"""". In the case of a tie between this party and any other for the second most seats won, this market will resolve in favor of the party whose listed name comes first in alphabetical order. This market's resolution will be based solely on the number of seats won by this party, not any coalition of which it may be a part. This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx)."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-bloc-qubcois-win-the-second-most-seats-in-the-next-canadian-election"                                        ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T18:07:41Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-10-20T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-bloc-qubcois-party-win-the-most-seats-in-the-next-canadian-election-DjLcZejttY_p.jpg"                            ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-bloc-qubcois-party-win-the-most-seats-in-the-next-canadian-election-DjLcZejttY_p.jpg"                            ,"True"     ,"0x8187aa7a35d4a981b41876ed04b112ce127567728545461dcbbe932e4da8ee00" ,"0xf5408db43731e729029b816c845de4e4206c09473a40bf43cfe0dc56939f4a0e" ,"False"            ,"98490683478545602832511637915712198675148267811150503230297628717253123637583"  ,"Yes"                    ,"0.017"         ,"False"          ,"9227472046238904778871771652970502885509338649781523568329450839328258691777"   ,"No"                   ,"0.983"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 7}]"   ,"50"               ,"3.5"                ,"True"                  ,"Politics,Global Elections"
"0xed2b59efd1a9a36922ed3931bfb41f9c9d88cc841b419f285fee2ec814debc0e" ,"0xc727c0393d543f39d51cf355fce2760f94ce7951c3605988cdd62c4b918a3e05" ,"Will the Jaguars draft Will Johnson?"                                                                                              ,"This market will resolve to “Yes” if Will Johnson is taken by the Jacksonville Jaguars with their first selection of the 2025 NFL Draft. Otherwise, this market will resolve to “No”. The primary resolution source for this market will be official information from the NFL, or announcements from specific NFL teams, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,"will-the-jaguars-draft-will-johnson"                                                                              ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T22:56:08Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-jaguars-draft-will-johnson-oOkrHc-pHB4K.png"                                                                 ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-jaguars-draft-will-johnson-oOkrHc-pHB4K.png"                                                                 ,"True"     ,"0xc727c0393d543f39d51cf355fce2760f94ce7951c3605988cdd62c4b918a3e00" ,"0xd976ebb59f98552fe9cf38416fab9b41807e6e39455805490463c6239e543a91" ,"False"            ,"94297604653412062459753863469452489318673493427289826666347756576532571954657"  ,"Yes"                    ,"0.17"          ,"False"          ,"73180189330611220207983220682443406276760814516883891108249186181697409964796"  ,"No"                   ,"0.83"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,NFL,NFL Draft,Games"
"0xd4a072e0a61b9a40c2775ea8bad179947c8e403f4915b280500d2d0a212325e1" ,"0xc727c0393d543f39d51cf355fce2760f94ce7951c3605988cdd62c4b918a3e00" ,"Will the Jaguars draft Shedeur Sanders?"                                                                                           ,"This market will resolve to “Yes” if Shedeur Sanders is taken by the Jacksonville Jaguars with their first selection of the 2025 NFL Draft. Otherwise, this market will resolve to “No”. The primary resolution source for this market will be official information from the NFL, or announcements from specific NFL teams, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-the-jaguars-draft-shedeur-sanders"                                                                           ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T22:52:12Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-jaguars-draft-shedeur-sanders-kO2oHmuQuVDY.png"                                                              ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-jaguars-draft-shedeur-sanders-kO2oHmuQuVDY.png"                                                              ,"True"     ,"0xc727c0393d543f39d51cf355fce2760f94ce7951c3605988cdd62c4b918a3e00" ,"0x1f6e5632f7cd861fb91bc22f6bce56c9ff585d36d760bdc6a020edfbb3c99ca9" ,"False"            ,"68434304956991602358739218958709724843105698261899290469051658593867285139149"  ,"Yes"                    ,"0.027"         ,"False"          ,"29223074878293473295110178414512848666027292214324734755832629334353995610602"  ,"No"                   ,"0.973"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,NFL,NFL Draft,Games"
"0xb9bbdd34304344dcc45803780a34c97d73a00133a5ecf70f63e1008b8abb2fca" ,"0xa69729ae3d9838ec5754e0f74bf57dedd5ddbecd9e31b15a04f48f081168ba08" ,"Will Trump deport 2,000,000 or more people?"                                                                                       ,"During the 2024 FY ICE removed 271,484 non citizens (see: https://www.ice.gov/doclib/eoy/iceAnnualReportFY2024.pdf). This market will resolve to """"Yes"""" if U.S. Immigration and Customs Enforcement (ICE) removes 2,000,000 or more non citizens in the 2025 fiscal year. Otherwise, this market ill resolve to """"No"""". The resolution source will be the FY 2025 ICE Annual Report. If the FY 2025 ICE Annual Report is not published by February 28, 2026, 11:59 PM ET, another credible resolution source will be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               ,"will-trump-deport-2000000-or-more-people"                                                                         ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-05T19:45:41Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-people-will-trump-deport-in-2025-itZ0rMnIYuju.jpg"                                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/how-many-people-will-trump-deport-in-2025-itZ0rMnIYuju.jpg"                                                           ,"True"     ,"0xa69729ae3d9838ec5754e0f74bf57dedd5ddbecd9e31b15a04f48f081168ba00" ,"0xba7f1cc8ec74ba1c2e42019afd365d7aadd6e365100226cb1f5e41db72cf58f4" ,"False"            ,"72012724360700510767037780555710363830014634797787940282136454146828040926557"  ,"Yes"                    ,"0.023"         ,"False"          ,"8682484153073832526711485265636767086525069344085206423986003504588877767339"   ,"No"                   ,"0.977"         ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Politics,Trump,Immigration,Trump Presidency,2025 Predictions,Immigration/Border"
"0x41d7226e77000fa2a3c383ae7bc553f655fad2f3f11bd88e7b9fddbbdf120ac8" ,"0xa919c2ad86b0ebb2599eac5ff1049591b73919ccefff7ae93885e011b5b25707" ,"Will the Giants draft Mykel Williams?"                                                                                             ,"This market will resolve to “Yes” if Mykel Williams is taken by the New York Giants with their first selection of the 2025 NFL Draft. Otherwise, this market will resolve to “No”. The primary resolution source for this market will be official information from the NFL, or announcements from specific NFL teams, however a consensus of credible reporting may be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      ,"will-the-giants-draft-mykel-williams"                                                                             ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-16T17:07:51Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-giants-draft-mykel-williams-VrbbZnx25a5Y.png"                                                                ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-giants-draft-mykel-williams-VrbbZnx25a5Y.png"                                                                ,"True"     ,"0xa919c2ad86b0ebb2599eac5ff1049591b73919ccefff7ae93885e011b5b25700" ,"0xd68cd664281852e39bfd5ff59cfbc0080fcd70d695cbe4e368bbd0d6b208e4fb" ,"False"            ,"112167863606437911620471020723168852266373294874184562065063442883514087867016" ,"Yes"                    ,"0.0155"        ,"False"          ,"44250877194919545308808690115245015356616470763792025741800397222876079126641"  ,"No"                   ,"0.9845"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 20}]"  ,"20"               ,"3.5"                ,"True"                  ,"Sports,NFL,new york giants,NFL Draft,draft"
"0x6c3493304224c9c89a846a14c67a0510deb1cc5aa69159973f06940d5c6a4fa9" ,"0x50d25400328945ea8ba2427927b0e5c7b91feaf12346730cdda3fb9e44bf6be5" ,"Will the next UK election be called by March 31?"                                                                                  ,"This market will resolve to """"Yes"""" if the date of the next UK general election is declared by March 31, 2025, 11:59 PM ET. Otherwise, this market will resolve to """"No"""". For this market to resolve to """"Yes"""" it is only necessary that the election date be declared, not that the election actually occur within the market timeframe. The primary resolution source for this market will be official information from the government of the United Kingdom, however a consensus of credible reporting will also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        ,"will-the-next-uk-election-be-called-by-march-31"                                                                  ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T13:21:38Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-03-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/uk-election-called-by-YBeFE9xxrUNy.jpg"                                                                               ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/uk-election-called-by-YBeFE9xxrUNy.jpg"                                                                               ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"88690814996233770591898470716166328103466067940966473105605164201940329453282"  ,"Yes"                    ,"0.01"          ,"False"          ,"8742751018229234832921857767309518554098936800170398659707180534144915847218"   ,"No"                   ,"0.99"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 10}]"  ,"50"               ,"3.5"                ,"True"                  ,"Elon Musk,uk,England,pedophile,Starmer"
"0xdf214a432b2ec779cd99ec270ee4b865cde1d907bde9ad0e6cc8693cf1d317c8" ,"0x4e343cd3b941b2d56fc566706a8473fb721bf7814488e2ce18231628dd602c00" ,"Will the Patriots draft Shedeur Sanders?"                                                                                          ,"This market will resolve to “Yes” if Shedeur Sanders is taken by the New England Patriots with their first selection of the 2025 NFL Draft. Otherwise, this market will resolve to “No”. The primary resolution source for this market will be official information from the NFL, or announcements from specific NFL teams, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-the-patriots-draft-shedeur-sanders"                                                                          ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T22:52:18Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-patriots-draft-shedeur-sanders-UM4SevakVypM.png"                                                             ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-patriots-draft-shedeur-sanders-UM4SevakVypM.png"                                                             ,"True"     ,"0x4e343cd3b941b2d56fc566706a8473fb721bf7814488e2ce18231628dd602c00" ,"0x6629dda97d0db1f0fac46fa3c5de1272f42f2b9b8be5d083843808fb86747701" ,"False"            ,"110899255542006323236012646039504410477988308903532754092890977191284250026162" ,"Yes"                    ,"0.0195"        ,"False"          ,"14610569106108461045798743394546494837262451263626039380075106727416371739403"  ,"No"                   ,"0.9805"        ,"False"          ,""                                                                                             ,"50"               ,"3.5"                ,"True"                  ,"Sports,NFL,new england patriots,NFL Draft,draft"
"0xeb1c7248dd395a1112c46d4f77e1a7d411d19908b95d887b78fce8afe643930b" ,"0xa088c5fcd3de6019e6ebaad416b066d3cb383b1a17bedb698b37547f63e28230" ,"Will Skip Bayless settle with his accuser before April?"                                                                           ,"On January 5, it was reported that Skip Bayless has been accused in a civil lawsuit of sexual battery and creating a hostile workplace environment by a former employee of Fox Sports (https://frontofficesports.com/fox-skip-bayless-others-sued-on-14-counts-sexual-battery/). This market will resolve to “Yes” if it is announced that Skip Bayless has reached a settlement with the plaintiff by March 31, 2025, 11:59 PM ET. Otherwise this market will resolve to “No”. The resolution source will be a consensus of credible reporting."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  ,"will-skip-bayless-settle-with-his-accuser-before-may"                                                             ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T15:49:24Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-03-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-skip-bayless-settle-with-his-accuser-by-may-wXM8PBM-YaY4.png"                                                    ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-skip-bayless-settle-with-his-accuser-by-may-wXM8PBM-YaY4.png"                                                    ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"71808830757941694846522455974219581937826250144426779256893522893565226972055"  ,"Yes"                    ,"0.21"          ,"False"          ,"39424717876314660820303589258263828003084048156815945340549613493412124862202"  ,"No"                   ,"0.79"          ,"False"          ,""                                                                                             ,"50"               ,"3.5"                ,"True"                  ,"Sports,lawsuits,Pop Culture,trial,Fox Sports,Skip Bayless,Sexual Harrassment"
"0x3a1a1cb37faaddf37ef72e2ff43ad3ef50d2151a2c0dbcf7a787ae60de627a4c" ,"0xf73019eb09b683c1e73ef215dfa8529bad9fbde2623fa7d5cc7f88064317da05" ,"Will Francois-Philippe Champagne be the next leader of the Canadian Liberal Party?"                                                ,"This market will resolve to """"Yes"""" if the first leader of The Liberal Party of Canada following Justin Trudeau is Francois-Philippe Champagne. Otherwise, this market will resolve to """"No"""". The resolution of this market will be based on the first official announcement of the next permanent leader of The Liberal Party of Canada after Justin Trudeau. Any interim or acting leader of the party will not count toward the resolution of this market. The primary resolution source will be official information from The Liberal Party of Canada; however, a consensus of credible media sources will also suffice. If Justin Trudeau remains the leader of the The Liberal Party of Canada or the next leader of the The Liberal Party of Canada after Justin Trudeau is not announced by December 31, 2025, 11:59 PM ET, this market will resolve to """"No""""."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              ,"will-francois-philippe-champagne-be-the-next-leader-of-the-canadian-liberal-party"                                ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T17:19:34Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-francois-philippe-champagne-be-the-next-leader-of-the-canadian-liberal-party-ZBXfl8WNnB35.jpg"                   ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-francois-philippe-champagne-be-the-next-leader-of-the-canadian-liberal-party-ZBXfl8WNnB35.jpg"                   ,"True"     ,"0xf73019eb09b683c1e73ef215dfa8529bad9fbde2623fa7d5cc7f88064317da00" ,"0x3ec21b62ad58c5798f0ec396eaa224bc5b712a06ac93e9d9c3bb493f94fcc531" ,"False"            ,"16418213035528188826212848897089271650734936016482963652154174655974904516695"  ,"Yes"                    ,"0.0015"        ,"False"          ,"97416095631569659860820252147244315076921605388885069657277042260472043902366"  ,"No"                   ,"0.9985"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"100"              ,"3.5"                ,"True"                  ,"Politics,Canada,Trudeau out"
"0xd51b3d7c933d2c1310825bccc2e0e764ae050f8b210e9293dfad76d2c45dd822" ,"0xf73019eb09b683c1e73ef215dfa8529bad9fbde2623fa7d5cc7f88064317da07" ,"Will Jaime Battiste be the next leader of the Canadian Liberal Party?"                                                             ,"This market will resolve to """"Yes"""" if the first leader of The Liberal Party of Canada following Justin Trudeau is Jaime Battiste. Otherwise, this market will resolve to """"No"""". The resolution of this market will be based on the first official announcement of the next permanent leader of The Liberal Party of Canada after Justin Trudeau. Any interim or acting leader of the party will not count toward the resolution of this market. The primary resolution source will be official information from The Liberal Party of Canada; however, a consensus of credible media sources will also suffice. If Justin Trudeau remains the leader of the The Liberal Party of Canada or the next leader of the The Liberal Party of Canada after Justin Trudeau is not announced by December 31, 2025, 11:59 PM ET, this market will resolve to """"No""""."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-jaime-battiste-be-the-next-leader-of-the-canadian-liberal-party"                                             ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T17:20:54Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-12-31T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-person-a-be-the-next-leader-of-the-canadian-liberal-party-gLExIrs-cZRQ.jpg"                                      ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-person-a-be-the-next-leader-of-the-canadian-liberal-party-gLExIrs-cZRQ.jpg"                                      ,"True"     ,"0xf73019eb09b683c1e73ef215dfa8529bad9fbde2623fa7d5cc7f88064317da00" ,"0x16e63a6f21135d192f3b05d5f30e576a724cdad10245a3fe5d189c9453883c4e" ,"False"            ,"82539864467572547037581329757426329779939532323616106488734875920153408072145"  ,"Yes"                    ,"0.0015"        ,"False"          ,"98888563625298245679210676455462092359559311218557652855983989566984890061462"  ,"No"                   ,"0.9985"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"100"              ,"3.5"                ,"True"                  ,"Politics,Canada,Trudeau out"
"0xdc64a3513766e6a915f440f2abc44fb97244bd7ecf46d2aefb815c05f1844359" ,"0x14749faa5e66912352eafbd6c2e76a1d7c60cb6d2872b0b28f06191a51675357" ,"Will the Colts draft a QB in the first round of the 2025 NFL Draft?"                                                               ,"This market will resolve to “Yes” if the Indianapolis Colts select a quarterback in the first round of the 2025 NFL Draft. Otherwise, this market will resolve to “No.” The primary resolution source for this market will be the official broadcast of the 2025 NFL Draft, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-the-colts-draft-a-qb-in-the-first-round-of-the-2025-nfl-draft"                                               ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T15:55:33Z"      ,"True"              ,"5.0"                ,"0.001"             ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/which-teams-will-draft-a-qb-A0Whxax7FfdD.png"                                                                         ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/which-teams-will-draft-a-qb-A0Whxax7FfdD.png"                                                                         ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"47081544768195777078263669661722244939020491960021492736485097597188942532865"  ,"Yes"                    ,"0.0355"        ,"False"          ,"20363583684022910188705527237030949361147534438810423166744919162509766535431"  ,"No"                   ,"0.9645"        ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 2}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,NFL,NFL Draft,draft"
"0x09c314ec8306ecadfd263d7fdef1425a44791547474a92be675c70ae451277ad" ,"0x3fb5ecb370764d604ed5beaf0c50ed633663375790e46b2c6b5501999120c08d" ,"Conservatives win majority in Canadian election?"                                                                                  ,"The next Canadian general election will take place on or before October 20, 2025, to elect members of the House of Commons to the 45th Canadian Parliament. This market will resolve to """"Yes"""" if the Conservative Party of Canada wins a majority of seats (170 or more) in the House of Commons as a result of the next Canadian general election. Otherwise, this market will resolve to """"No"""". If the results of this election aren't known by December 31, 2025, 11:59 PM ET, this market will resolve 50-50. This market's resolution will be based solely on the number of seats won by this party, not any coalition or alliance of which it may be a part. This market will resolve based on the result of the election as indicated by a consensus of credible reporting. If there is ambiguity, this market will resolve based solely on the official results as reported by the Canadian government, specifically Elections Canada (https://www.elections.ca/home.aspx)."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ,"will-the-conservative-party-win-a-majority-in-next-canadian-election"                                             ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T17:58:50Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-10-20T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-conservative-party-win-a-majority-in-next-canadian-election-PzTudIUJEWvq.png"                                ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/will-the-conservative-party-win-a-majority-in-next-canadian-election-PzTudIUJEWvq.png"                                ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"48952750429657642960055162641062928821410444955685152331077701459969485564432"  ,"Yes"                    ,"0.59"          ,"False"          ,"93461831585981361375689392604723410879333396901845804953583336558947477629285"  ,"No"                   ,"0.41"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 10}]"  ,"50"               ,"3.5"                ,"True"                  ,"Politics,Canada,Global Elections"
"0x3222ab9a2db7ff644df2e0fb7094590c1f57d921e23d81d02f6f1cfd7e399531" ,"0x5421dd70e9a4c749df972c73c38c55c82d5f874408fdf15ecd560d976b1ff03a" ,"Will the Saints draft a QB in the first round of the 2025 NFL Draft?"                                                              ,"This market will resolve to “Yes” if the New Orleans Saints select a quarterback in the first round of the 2025 NFL Draft. Otherwise, this market will resolve to “No.” The primary resolution source for this market will be the official broadcast of the 2025 NFL Draft, however a consensus of credible reporting may also be used."                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           ,"will-the-saints-draft-a-qb-in-the-first-round-of-the-2025-nfl-draft"                                              ,""         ,"True"   ,"False"  ,"False"    ,"True"             ,"2025-01-06T15:54:21Z"      ,"True"              ,"5.0"                ,"0.01"              ,""                   ,""                     ,"0"              ,"0"              ,"2025-04-24T00:00:00Z" ,""                     ,"0"             ,""                                           ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/which-teams-will-draft-a-qb-A0Whxax7FfdD.png"                                                                         ,"https://polymarket-upload.s3.us-east-2.amazonaws.com/which-teams-will-draft-a-qb-A0Whxax7FfdD.png"                                                                         ,"False"    ,""                                                                   ,""                                                                   ,"False"            ,"48387368264941431445528043888782163936119695372226111167138880299131558137879"  ,"Yes"                    ,"0.25"          ,"False"          ,"19728183121694360943872685180945258281516962338090816718379900762400371354395"  ,"No"                   ,"0.75"          ,"False"          ,"[{'asset_address': '0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174', 'rewards_daily_rate': 5}]"   ,"50"               ,"3.5"                ,"True"                  ,"Sports,NFL,NFL Draft,draft"
